matching_id,request_id,patient_id,caregiver_id,personality_score,specialty_score,region_score,total_score,grade,status,ai_comment,contract_start_date,contract_end_date,created_at
208,36,36,468,90.3,75.0,50.0,72.1,B+,completed,전반적으로 좋은 매칭입니다.,2025-01-01,2025-06-28,2025-03-21
209,36,36,565,78.6,25.0,50.0,50.4,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-06-09
210,36,36,149,83.1,50.0,50.0,62.1,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-05-17
211,37,37,956,86.4,0.0,50.0,41.6,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-04
212,37,37,330,90.1,50.0,50.0,62.2,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2025-02-28,2025-07-05,2024-12-22
213,37,37,891,81.1,0.0,75.0,51.9,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-02-17,,2025-09-23
214,37,37,194,74.6,0.0,75.0,44.9,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-10
215,37,37,715,88.8,25.0,75.0,63.5,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-03-17,2025-05-11,2025-04-07
216,37,37,245,86.9,25.0,75.0,58.3,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-09-08
217,37,37,586,78.9,75.0,75.0,72.1,B+,recommended,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2025-06-06
218,38,38,710,74.9,0.0,50.0,39.1,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-05-19,2025-10-20,2025-11-08
219,38,38,408,87.3,25.0,75.0,60.6,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-06-03,2025-08-30,2025-10-11
220,38,38,666,80.8,25.0,50.0,53.4,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-09-07,2026-01-28,2024-12-06
221,38,38,83,91.4,0.0,50.0,39.9,C,active,다른 후보도 함께 검토해 보시기 바랍니다.,2025-09-30,,2025-05-27
222,38,38,873,84.4,25.0,20.0,43.3,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-07-24
223,38,38,337,81.9,50.0,50.0,61.5,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2024-12-12
224,38,38,691,90.4,0.0,50.0,47.1,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-08-29
225,38,38,880,78.2,50.0,50.0,55.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-01-13
226,39,39,510,81.2,50.0,75.0,66.8,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-04-05
227,39,39,935,78.2,25.0,75.0,53.7,C,cancelled,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-04-02
228,39,39,598,84.9,50.0,75.0,72.5,B+,selected,전반적으로 좋은 매칭입니다.,,,2025-02-20
229,39,39,147,83.8,50.0,75.0,64.7,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-03-16,2025-07-12,2025-06-26
230,39,39,238,78.0,25.0,75.0,57.9,C,active,다른 후보도 함께 검토해 보시기 바랍니다.,2025-03-09,,2025-08-17
231,40,40,874,84.7,50.0,50.0,62.9,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-05-30,2025-07-04,2025-05-08
232,40,40,495,85.8,50.0,50.0,66.2,B,active,적응 기간이 다소 필요할 수 있습니다.,2025-10-03,,2024-11-10
233,40,40,110,88.9,0.0,50.0,43.6,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-10-25
234,40,40,243,91.7,25.0,50.0,57.6,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-05-30
235,40,40,391,88.4,25.0,50.0,50.6,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-01-13
236,40,40,586,84.9,75.0,50.0,69.7,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-08-19,2025-10-12,2024-12-31
237,40,40,368,80.9,25.0,50.0,46.1,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-11-17
238,41,41,93,82.4,25.0,75.0,56.8,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-09-20
239,41,41,932,76.7,50.0,75.0,68.4,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-04-24,2025-10-06,2025-07-10
240,41,41,303,81.8,25.0,75.0,61.5,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-06-28
241,41,41,335,85.7,25.0,50.0,55.0,C,cancelled,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-09-29
242,41,41,766,89.1,50.0,75.0,69.6,B,cancelled,기본적인 케어 역량을 갖추고 있습니다.,,,2025-09-15
243,42,42,881,84.6,0.0,75.0,53.0,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-05-23
244,42,42,693,85.9,25.0,75.0,54.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-19
245,42,42,742,80.5,50.0,75.0,64.6,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-04-08
246,42,42,691,84.4,0.0,75.0,47.0,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-12-17
247,42,42,407,70.6,0.0,50.0,34.8,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-01-04
248,43,43,111,87.6,0.0,75.0,53.3,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-12
249,43,43,692,79.6,66.7,75.0,77.4,B+,cancelled,주요 질환에 대한 케어 경험이 있습니다.,,,2024-12-30
250,43,43,240,80.6,33.3,75.0,55.9,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-03-05,2025-06-20,2025-05-01
251,43,43,483,86.0,33.3,75.0,66.7,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-03-19
252,43,43,26,73.2,33.3,20.0,40.1,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-02-24
253,43,43,635,87.2,33.3,75.0,59.0,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-03-10,2025-07-12,2024-11-11
254,44,44,602,72.9,25.0,50.0,44.0,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-01-15
255,44,44,761,80.4,25.0,50.0,49.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-10
256,44,44,745,79.2,75.0,50.0,72.1,B+,active,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,2025-07-09,,2025-04-13
257,44,44,159,91.1,0.0,20.0,41.4,C,cancelled,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-10-07
258,44,44,907,76.5,25.0,75.0,60.3,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-04-23,2025-10-09,2025-05-27
259,44,44,425,84.8,0.0,50.0,39.1,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-04-08
260,44,44,671,79.5,25.0,50.0,46.2,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-01-02
261,45,45,995,86.6,25.0,75.0,56.1,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-08-12
262,45,45,22,88.9,50.0,75.0,70.7,B+,cancelled,주요 질환에 대한 케어 경험이 있습니다.,,,2025-06-11
263,45,45,52,85.6,25.0,75.0,61.5,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-11-25
264,45,45,806,80.2,25.0,50.0,48.4,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-09-21
265,45,45,342,89.9,50.0,75.0,70.6,B+,completed,전반적으로 좋은 매칭입니다.,2025-07-31,2025-09-27,2025-11-13
266,45,45,250,76.1,25.0,75.0,58.3,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-06-29,2025-12-26,2025-11-18
267,45,45,129,88.3,0.0,50.0,39.7,C,active,일부 조건 불일치가 있어 확인이 필요합니다.,2025-03-27,,2025-09-29
268,45,45,579,84.5,0.0,75.0,50.8,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-02-27,2025-07-21,2025-03-09
269,46,46,227,86.9,50.0,50.0,64.5,B,selected,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-04-06
270,46,46,969,80.5,75.0,50.0,72.1,B+,recommended,주요 질환에 대한 케어 경험이 있습니다.,,,2025-10-26
271,46,46,630,86.8,50.0,50.0,67.9,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-04-06,2025-08-23,2025-10-02
272,46,46,45,81.5,25.0,50.0,46.8,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-09-17,2026-01-07,2025-09-12
273,46,46,745,82.9,0.0,50.0,42.8,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-01-02,2025-06-21,2025-06-13
274,46,46,803,85.2,25.0,50.0,52.6,C,cancelled,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-03-13
275,46,46,931,79.9,50.0,50.0,61.5,B,active,적응 기간이 다소 필요할 수 있습니다.,2025-09-08,,2025-09-29
276,46,46,888,90.9,0.0,50.0,47.8,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-10-29
277,47,47,739,69.0,33.3,50.0,48.4,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-03-10,2025-07-20,2024-11-18
278,47,47,887,77.3,0.0,50.0,37.7,C,active,다른 후보도 함께 검토해 보시기 바랍니다.,2025-06-20,,2025-09-09
279,47,47,221,74.9,0.0,50.0,40.6,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-02-28,2025-04-16,2025-10-14
280,47,47,441,85.1,33.3,50.0,58.1,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-04-21,2025-06-23,2025-10-27
281,47,47,463,74.3,33.3,50.0,52.5,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-08-27,2026-01-09,2024-12-21
282,47,47,910,76.9,33.3,50.0,56.4,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-10-31
283,47,47,234,76.7,0.0,50.0,44.0,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-20
284,47,47,424,77.6,33.3,50.0,51.5,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-03-12
285,48,48,159,79.4,0.0,20.0,28.9,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-05-22
286,48,48,673,79.3,0.0,75.0,42.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-02-06
287,48,48,494,79.0,75.0,75.0,73.7,B+,selected,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2025-02-12
288,48,48,230,83.6,25.0,75.0,62.8,B,active,적응 기간이 다소 필요할 수 있습니다.,2024-12-14,,2024-12-16
289,48,48,868,86.5,25.0,75.0,60.4,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-01-19
290,49,49,30,78.8,33.3,75.0,63.9,B,active,기본적인 케어 역량을 갖추고 있습니다.,2025-05-02,,2025-08-26
291,49,49,185,82.4,33.3,50.0,58.4,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-12-25
292,49,49,280,82.4,0.0,75.0,46.6,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-11-12
293,49,49,720,84.3,33.3,75.0,62.9,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-10-13,2025-12-05,2025-02-28
294,49,49,781,84.8,33.3,50.0,55.1,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-05-21
295,49,49,317,89.4,33.3,75.0,61.5,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2024-10-25
296,50,50,611,69.8,0.0,75.0,38.7,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-07-10
297,50,50,87,84.2,25.0,75.0,57.7,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-03-25,2025-08-26,2025-04-14
298,50,50,905,75.5,50.0,75.0,67.7,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-06-03
299,50,50,54,78.2,100.0,75.0,85.4,A,completed,안정적인 케어 서비스 제공이 예상됩니다.,2025-06-05,2025-11-06,2024-12-20
300,50,50,160,84.2,50.0,75.0,67.2,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-10-29
301,50,50,162,80.0,25.0,75.0,51.8,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-08-10
302,50,50,773,71.7,25.0,75.0,56.5,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-07-01
303,50,50,633,85.1,25.0,75.0,56.8,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-17
304,51,51,180,91.7,0.0,75.0,51.4,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-04-30,,2025-05-07
305,51,51,133,81.1,25.0,75.0,60.7,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-10-07,2026-02-25,2025-04-05
306,51,51,390,81.2,25.0,50.0,51.7,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-05-03
307,51,51,546,86.6,25.0,75.0,61.1,B,active,일부 조건에서 조율이 필요할 수 있습니다.,2025-03-29,,2025-09-29
308,51,51,721,80.0,25.0,75.0,55.8,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-08-31
309,51,51,236,83.0,0.0,50.0,44.6,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2024-12-16,2025-05-12,2025-05-25
310,51,51,513,86.4,0.0,75.0,46.4,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-05-05
311,52,52,81,79.5,0.0,75.0,49.4,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-10
312,52,52,406,76.6,0.0,75.0,46.9,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-03-10
313,52,52,892,79.4,75.0,75.0,73.5,B+,recommended,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2025-05-31
314,52,52,318,72.6,50.0,75.0,66.4,B,cancelled,적응 기간이 다소 필요할 수 있습니다.,,,2025-09-12
315,52,52,764,74.9,75.0,20.0,58.6,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-08-15,2025-11-18,2025-08-30
316,52,52,348,79.4,50.0,75.0,62.3,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2024-12-11,2025-05-16,2024-11-05
317,52,52,227,85.0,50.0,75.0,68.0,B,selected,적응 기간이 다소 필요할 수 있습니다.,,,2025-01-01
318,52,52,342,88.4,0.0,75.0,51.1,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-14
319,53,53,155,83.0,66.7,75.0,72.5,B+,recommended,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2025-01-28
320,53,53,451,85.0,33.3,75.0,57.4,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-10-20
321,53,53,70,79.3,33.3,75.0,58.0,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-07
322,53,53,481,80.4,0.0,20.0,28.7,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-06-04,2025-07-23,2025-10-11
323,53,53,453,81.0,0.0,50.0,39.7,C,active,일부 조건 불일치가 있어 확인이 필요합니다.,2025-01-04,,2024-11-13
324,53,53,647,86.8,66.7,75.0,79.8,B+,selected,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2025-02-07
325,54,54,330,86.2,100.0,50.0,87.2,A,cancelled,성격 궁합이 좋아 원활한 소통이 기대됩니다.,,,2025-10-05
326,54,54,620,69.7,66.7,75.0,72.9,B+,completed,전반적으로 좋은 매칭입니다.,2025-05-06,2025-06-26,2024-12-31
327,54,54,488,66.8,33.3,50.0,51.3,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-03-03
328,54,54,514,82.5,33.3,50.0,54.9,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-05-24
329,54,54,155,79.2,33.3,75.0,58.5,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-05-12
330,55,55,794,68.7,0.0,100.0,50.5,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-06-11
331,55,55,347,77.5,33.3,75.0,55.2,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-05-13
332,55,55,696,82.9,0.0,75.0,45.6,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2024-12-24,2025-03-02,2025-10-16
333,55,55,613,76.3,0.0,75.0,49.6,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-12-26
334,55,55,54,76.3,33.3,75.0,60.8,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-09-21
335,55,55,809,60.2,0.0,50.0,34.5,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-06-21
336,55,55,647,82.0,33.3,75.0,61.4,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-06-11
337,56,56,687,93.4,25.0,75.0,66.4,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-02-01,2025-03-26,2024-12-18
338,56,56,720,88.0,25.0,75.0,54.7,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-05-23,2025-08-07,2025-06-05
339,56,56,849,75.5,50.0,50.0,55.8,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-09-08
340,56,56,970,74.7,0.0,75.0,40.7,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-12
341,56,56,757,87.4,25.0,50.0,55.8,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-03-02
342,57,57,678,75.7,25.0,50.0,50.2,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-05-18
343,57,57,345,75.9,25.0,50.0,45.6,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-12-07
344,57,57,898,76.5,0.0,50.0,42.0,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-11-22
345,57,57,785,79.7,50.0,50.0,59.8,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-05-24
346,58,58,993,70.7,25.0,75.0,56.0,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-07-30
347,58,58,455,83.1,50.0,75.0,68.2,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-05-23,2025-10-20,2025-05-22
348,58,58,626,75.3,50.0,100.0,76.2,B+,recommended,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2024-10-29
349,58,58,292,58.7,0.0,75.0,37.1,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-03-14
350,58,58,771,77.0,25.0,75.0,56.0,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-08-07,,2025-01-21
351,59,59,894,87.1,33.3,75.0,66.3,B,active,기본적인 케어 역량을 갖추고 있습니다.,2025-01-18,,2024-11-27
352,59,59,257,86.9,33.3,75.0,65.9,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-08-26,2025-12-06,2024-11-01
353,59,59,54,86.9,66.7,75.0,79.9,B+,completed,주요 질환에 대한 케어 경험이 있습니다.,2025-08-14,2026-01-02,2025-08-05
354,59,59,657,82.1,0.0,75.0,51.8,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-10-30
355,59,59,493,93.1,0.0,75.0,50.3,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-07-29
356,60,60,84,72.3,33.3,75.0,60.8,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2024-11-30,2025-03-25,2025-09-17
357,60,60,384,80.6,33.3,50.0,56.0,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-11-03
358,60,60,230,75.1,33.3,75.0,60.4,B,active,적응 기간이 다소 필요할 수 있습니다.,2025-03-13,,2025-11-24
359,60,60,29,64.7,33.3,100.0,65.0,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-10-19,2026-01-22,2025-09-11
360,60,60,327,78.5,33.3,75.0,60.7,B,active,기본적인 케어 역량을 갖추고 있습니다.,2025-03-26,,2024-10-25
361,60,60,954,78.4,66.7,75.0,70.7,B+,selected,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2025-09-25
362,60,60,102,70.9,66.7,75.0,65.7,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-03-28,2025-08-22,2025-10-01
363,61,61,549,74.2,25.0,75.0,52.6,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-01-16
364,61,61,17,77.0,25.0,75.0,54.2,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-04-27
365,61,61,648,84.1,25.0,75.0,55.0,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-10-14
